Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
733,-53,1,3645.076086,43,7,,
734,-55,0,3615.324522,42,6,,
735,-53,1,6406.009558,47,8,,
736,-51,6,12706.349361,56,14,,
737,-41,6,14041.427297,69,14,,
738,-54,0,1982.02895,42,6,,
739,-56,0,2902.989933,43,6,,
740,-58,2,5448.424606,52,9,,
741,-52,1,6403.959888,51,8,,
742,-52,2,7341.6074,44,9,,
743,-56,1,3406.166555,51,7,,
744,-53,1,5722.212501,45,8,,
745,-53,2,2666.343444,41,7,,
746,-55,0,2421.58981,43,6,,
747,-49,1,3513.037941,45,7,,
748,-52,3,6520.751869,55,9,,
749,-59,1,7622.972571,53,8,,
750,-50,0,919.079505,65,18,,
751,-55,0,2240.008623,42,6,,
752,-55,7,11041.126237,54,13,,
753,-54,1,2423.178201,41,6,,
754,-51,2,5133.432139,40,8,,
755,-55,4,12786.991553,50,12,,
756,-56,0,2547.976227,43,6,,
757,-54,1,2462.965401,46,7,,
758,-48,4,11008.474438,52,11,,
759,-51,1,5352.688758,50,8,,
760,-58,1,3597.117547,51,7,,
761,-55,1,5821.580699,45,8,,
762,-55,2,4492.048622,51,8,,
763,-53,1,2264.65187,40,6,,
764,-55,0,2216.540106,42,6,,
765,-54,1,3955.053782,46,8,,
766,-54,0,2075.992701,41,6,,
767,-54,2,6079.892586,48,9,,
768,-54,1,2319.842844,42,6,,
769,-57,5,15651.632156,56,12,,
770,-41,5,10745.569403,66,12,,
771,-54,0,2664.34596,42,6,,
772,-54,1,5685.965345,45,8,,
773,-55,0,2652.428271,42,6,,
774,-55,0,1713.523976,42,6,,
775,-46,3,12734.368173,59,11,,
776,-52,3,2749.498791,45,8,,
777,-55,1,6454.814618,45,8,,
778,-55,0,2945.942812,42,6,,
779,-55,2,4700.533123,54,8,,
780,-56,3,6179.885965,50,8,,
781,-55,0,1843.027064,42,6,,
782,-55,1,6943.393087,46,8,,
783,-56,2,2888.309712,50,8,,
784,-55,0,2727.954608,42,6,,
785,-58,1,6569.643089,51,8,,
786,-55,2,4024.688373,49,8,,
787,-56,2,2797.711553,49,7,,
788,-55,0,2627.45108,42,6,,
789,-51,1,2825.322876,47,7,,
790,-52,2,5431.967653,48,9,,
791,-51,1,2790.892262,43,7,,
792,-57,1,2856.999159,49,7,,
793,-57,1,3330.229117,49,7,,
794,-55,1,2856.384014,44,7,,
795,-54,1,2946.45729,41,6,,
796,-55,0,3218.240441,43,6,,
797,-48,3,16159.660469,54,12,,
798,-53,1,2242.890387,40,6,,
799,-54,1,2685.945679,41,6,,
800,-48,2,13303.203145,45,10,,
801,-55,0,2691.39237,42,6,,
802,-55,0,3474.595129,42,6,,
803,-52,1,4679.862386,39,7,,
804,-52,3,4494.368573,56,9,,
805,-55,0,3807.47039,43,6,,
806,-55,0,3097.355338,42,6,,
807,-54,0,2974.928291,41,6,,
808,-44,3,6257.953659,59,10,,
809,-54,1,2270.809275,40,6,,
810,-56,1,4230.829383,46,7,,
811,-52,4,13848.605544,55,13,,
812,-55,0,2761.19203,42,6,,
813,-50,4,18803.141381,72,14,,
814,-49,2,10404.503916,52,10,,
815,-50,2,4831.423684,54,9,,
816,-55,1,6208.81134,45,8,,
817,-54,3,9895.523975,49,10,,
818,-54,1,1820.311664,41,6,,
819,-57,1,5879.613191,50,8,,
820,-54,0,2015.621063,42,6,,
821,-57,3,4464.960837,51,9,,
822,-43,3,11857.828354,56,11,,
823,-46,2,6992.304365,54,9,,
824,-55,0,2674.480815,43,6,,
825,-53,1,2980.662098,39,6,,
826,-53,1,3619.287025,43,7,,
827,-47,2,5202.717639,43,8,,
828,-54,3,3929.539064,47,9,,
829,-55,0,3559.344137,43,6,,
830,-56,1,6651.616281,48,8,,
831,-55,0,4617.386531,42,6,,
832,-50,1,4199.51132,42,7,,
833,-51,6,13149.468121,53,13,,
834,-52,1,5053.670759,47,8,,
835,-50,1,5373.428505,50,8,,
836,-54,0,2133.297309,41,6,,
837,-57,1,3866.452079,49,7,,
838,-52,1,6630.479704,47,8,,
839,-55,0,2151.16951,42,6,,
840,-47,3,6989.559142,58,10,,
841,-50,2,7166.331409,45,9,,
842,-57,1,2139.442591,49,7,,
843,-48,1,7605.690006,47,8,,
844,-35,3,15484.063765,69,10,,
845,-51,4,11772.754925,49,11,,
846,-50,2,6822.418242,61,9,,
847,-55,0,3533.147606,42,6,,
848,-55,0,2820.533577,42,6,,
849,-55,0,3107.992828,42,6,,
850,-53,1,5314.907285,44,8,,
851,-55,0,2026.036862,42,6,,
852,-55,0,1999.723848,42,6,,
853,-57,1,4418.262728,49,8,,
854,-52,7,19629.312954,61,15,,
855,-49,4,16085.584392,58,12,,
856,-50,1,5813.894065,44,8,,
857,-53,1,2682.072589,41,6,,
858,-51,3,4201.777372,53,8,,
859,-52,1,4781.273115,47,8,,
860,-55,0,2111.767624,43,6,,
861,-51,1,5465.367602,50,8,,
862,-54,3,3713.434457,44,7,,
863,-51,1,4079.65304,39,7,,
864,-47,4,11892.066165,50,11,,
865,-50,1,4573.343394,47,7,,
866,-55,0,3570.498498,42,6,,
867,-49,1,4343.786804,45,7,,
868,-45,4,9930.724735,61,11,,
869,-52,1,7330.509524,47,8,,
870,-59,3,4333.014872,56,9,,
871,-54,0,2994.510747,42,6,,
872,-55,1,3045.388818,45,7,,
873,-54,0,2826.401664,42,6,,
874,-50,1,3290.352204,42,7,,
875,-55,0,2352.868833,42,6,,
876,-56,0,2845.340986,44,6,,
877,-45,4,5331.127141,51,9,,
878,-54,3,7009.310857,52,9,,
879,-48,3,7417.162572,42,8,,
880,-52,1,3813.290935,41,7,,
881,-55,0,1849.23029,42,6,,
882,-54,2,7053.01988,48,9,,
883,-44,2,6782.015763,49,8,,
884,-55,0,2334.674999,42,6,,
885,-57,4,2799.474271,52,9,,
886,-57,2,8856.712784,51,9,,
887,-58,1,5563.38034,52,8,,
888,-49,2,7608.113752,55,9,,
889,-53,2,5959.711416,51,9,,
890,-54,2,3330.975477,43,8,,
891,-52,2,3920.229736,46,8,,
892,-54,1,2358.414822,42,7,,
893,-50,3,10575.588598,42,10,,
894,-51,2,2296.688625,40,7,,
895,-55,1,2744.495986,43,7,,
896,-55,3,9278.012096,51,10,,
897,-54,2,5451.622283,43,8,,
898,-55,0,2918.101539,43,6,,
899,-53,1,6489.469103,43,8,,
900,-53,0,2305.414919,41,6,,
901,-53,3,3600.100311,45,8,,
902,-45,1,7809.579154,53,8,,
903,-55,0,2523.2856,42,6,,
904,-55,0,2769.943861,42,6,,
905,-56,0,3497.438375,43,6,,
906,-56,2,10471.87279,53,10,,
907,-50,5,13643.831188,63,13,,
908,-52,3,13272.942252,57,12,,
909,-51,5,10756.619482,51,12,,
910,-55,0,3974.080688,43,6,,
911,-46,2,5574.262847,58,9,,
912,-56,0,2972.469752,44,6,,
913,-54,0,2242.409798,42,6,,
914,-52,1,5046.925492,41,7,,
915,-54,0,2504.088919,42,6,,
916,-48,3,10312.086771,49,10,,
917,-56,3,10247.296837,52,11,,
918,-55,2,10189.408448,56,10,,
919,-58,1,4776.191529,52,8,,
920,-43,2,6848.84082,57,9,,
921,-50,3,11469.097071,60,11,,
922,-53,1,2685.494832,40,6,,
923,-55,0,3391.034498,42,6,,
924,-55,0,2217.458091,43,6,,
925,-50,3,9360.876106,52,10,,
926,-46,4,8133.175931,54,10,,
927,-48,3,9340.797502,62,9,,
928,-54,0,2942.135098,41,6,,
929,-52,1,5061.15537,52,8,,
930,-54,0,2052.625818,42,6,,
931,-55,0,1741.759265,42,6,,
932,-48,4,9404.211366,58,10,,
933,-46,8,21913.725016,49,15,,
934,-57,3,7820.34946,52,10,,
935,-49,3,6566.356985,58,9,,
936,-55,0,2999.028025,42,6,,
937,-59,1,5901.314478,53,8,,
938,-55,0,2516.420697,42,6,,
939,-57,1,5231.55017,49,8,,
940,-51,2,8258.416707,55,10,,
941,-53,4,12296.27266,58,12,,
942,-46,2,8404.892549,59,10,,
943,-53,3,6437.644357,62,9,,
944,-56,1,6436.50354,48,8,,
945,-54,5,15199.611813,64,12,,
946,-57,2,9341.939667,51,10,,
947,-55,0,3050.355027,42,6,,
948,-47,2,8267.998886,59,10,,
949,-55,0,2559.115353,42,6,,
950,-55,0,1822.374775,42,6,,
951,-57,2,6286.291979,51,8,,
952,-54,2,6283.236681,45,9,,
953,-52,1,5600.685858,47,8,,
954,-49,2,6384.339743,50,9,,
955,-46,3,11063.054779,53,10,,
956,-51,2,5292.270912,44,8,,
957,-52,1,2145.758133,39,6,,
958,-55,0,2440.395522,43,6,,
959,-54,0,2926.266796,42,6,,
960,-56,1,4083.204962,47,7,,
961,-58,1,6099.871224,53,8,,
962,-49,1,6151.889596,48,8,,
963,-54,0,1883.940682,40,6,,
964,-47,5,9139.488026,47,12,,
965,-53,0,2324.826204,40,6,,
966,-55,0,3015.833379,43,6,,
967,-50,2,9595.282489,49,10,,
968,-55,0,2276.663106,42,6,,
969,-53,1,2913.551219,45,7,,
970,-57,4,14202.363861,53,12,,
971,-51,5,13162.683235,49,12,,
972,-54,0,2533.380638,42,6,,
973,-45,5,16183.500221,52,13,,
974,-55,0,2113.838783,42,6,,
975,-56,4,13880.784747,52,12,,
976,-56,0,2189.432624,44,6,,
977,-55,0,2873.74427,42,6,,
978,-58,2,6346.028779,53,8,,
979,-51,2,5630.984842,54,8,,
980,-54,3,10166.738521,49,10,,
981,-55,3,2207.356946,46,8,,
982,-54,1,2992.004383,42,7,,
983,-56,2,5371.980527,48,8,,
984,-45,1,6731.038508,53,8,,
985,-51,5,24177.650206,66,14,,
986,-56,1,3383.730405,47,7,,
987,-50,1,6185.047154,50,8,,
988,-52,2,5511.979606,54,9,,
989,-38,5,20758.365353,66,14,,
990,-42,3,13896.138205,62,10,,
991,-55,0,2679.50715,42,6,,
992,-49,1,6987.441356,55,8,,
993,-55,0,2345.499565,43,6,,
994,-48,4,7946.572364,44,11,,
995,-49,1,5708.146154,48,8,,
996,-58,4,7327.163426,55,10,,
997,-53,1,5428.961678,48,8,,
998,-44,2,8311.053084,68,10,,
999,-55,0,2837.966785,42,6,,
1000,-55,0,3317.988068,43,6,,
1001,-54,0,2982.364099,42,6,,
1002,-58,1,4654.511366,51,7,,
1003,-46,6,14380.177778,51,13,,
1004,-57,4,6288.896867,61,11,,
1005,-52,2,2223.121145,43,7,,
1006,-55,0,2450.450589,42,6,,
1007,-55,0,2412.620959,42,6,,
1008,-48,5,6887.527405,54,9,,
1009,-55,0,2742.151569,42,6,,
1010,-59,9,24307.174122,66,18,,
1011,-52,3,8990.891029,50,10,,
1012,-50,6,13420.33085,70,12,,
1013,-56,1,7060.583843,47,8,,
1014,-53,1,2752.462061,41,7,,
1015,-53,1,2549.004365,39,6,,
1016,-56,5,14257.569042,55,14,,
1017,-51,3,10277.444357,45,11,,
1018,-47,1,7759.74495,45,8,,
1019,-54,0,2360.718948,40,6,,
1020,-49,2,7938.687048,58,9,,
1021,-51,2,11141.920172,51,10,,
1022,-54,0,2456.072626,42,6,,
1023,-55,0,2035.619037,42,6,,
1024,-43,3,12229.229614,48,11,,
1025,-58,2,4453.945322,53,8,,
1026,-55,0,1900.038636,43,6,,
1027,-57,1,3795.350548,49,7,,
1028,-51,8,24632.48404,59,16,,
1029,-54,1,4663.83317,50,8,,
1030,-55,0,2263.485702,42,6,,
1031,-58,1,2724.15719,50,7,,
1032,-52,2,6636.390588,43,9,,
1033,-50,1,2901.651225,42,7,,
1034,-54,0,2095.302976,41,6,,
1035,-54,0,3646.671024,41,6,,
1036,-54,0,2778.8216,41,6,,
1037,-54,0,3143.734255,42,6,,
1038,-44,4,16584.245088,60,12,,
1039,-55,0,2525.594908,42,6,,
1040,-55,0,2653.322722,42,6,,
1041,-55,1,3380.772155,44,7,,
1042,-52,1,3799.064221,41,7,,
1043,-55,1,5930.990485,47,8,,
1044,-43,3,11554.914603,52,10,,
1045,-50,1,4592.155475,46,7,,
1046,-54,0,3631.202803,42,6,,
1047,-57,1,3563.638757,49,7,,
1048,-55,0,2528.954042,42,6,,
1049,-55,0,2989.921475,43,6,,
1050,-54,4,10035.781714,65,11,,
1051,-52,1,6368.931826,47,8,,
1052,-49,1,6059.051332,55,8,,
1053,-55,1,6685.476274,46,8,,
1054,-50,6,17758.969004,50,14,,
1055,-54,0,2618.497496,41,6,,
1056,-57,1,6100.163345,49,8,,
1057,-53,4,9138.343161,52,11,,
1058,-48,1,4717.392904,48,8,,
1059,-55,1,2781.190704,46,7,,
1060,-50,4,15228.850814,46,13,,
1061,-55,4,9464.56995,58,11,,
1062,-49,4,13542.84259,55,12,,
1063,-55,0,3692.050848,42,6,,
1064,-51,2,12753.331112,57,10,,
1065,-50,2,6177.185932,39,8,,
1066,-53,4,19171.184349,71,14,,
1067,-39,4,17296.841621,55,12,,
1068,-54,1,4131.926052,50,7,,
1069,-55,0,1975.568393,42,6,,
1070,-44,4,15114.273847,71,13,,
1071,-56,0,3161.370313,43,6,,
1072,-53,0,2030.729912,40,6,,
1073,-60,3,11134.254636,59,10,,
1074,-54,1,2304.036632,40,6,,
1075,-57,1,2810.684073,49,7,,
1076,-59,2,7968.290026,56,9,,
1077,-50,0,240.650925,65,18,,
1078,-56,1,3396.493576,49,7,,
1079,-54,8,13492.277339,53,14,,
1080,-56,4,14278.778529,56,12,,
1081,-55,0,3391.328046,42,6,,
1082,-54,0,2771.57074,42,6,,
1083,-55,0,3025.332752,42,6,,
1084,-54,0,2617.79637,41,6,,
1085,-55,0,3001.440165,43,6,,
1086,-46,4,13110.033021,54,11,,
1087,-45,3,10146.351977,54,11,,
1088,-55,1,3289.477795,44,7,,
1089,-53,2,7481.860909,42,8,,
1090,-54,3,8072.639761,47,9,,
1091,-52,1,6204.486535,47,8,,
1092,-49,2,2993.177884,43,7,,
1093,-55,0,2481.025693,42,6,,
1094,-54,0,2658.133042,41,6,,
1095,-52,1,4995.028645,41,7,,
1096,-56,1,3401.194115,51,7,,
1097,-54,1,5573.897023,44,8,,
1098,-51,2,6699.377211,44,9,,
1099,-48,2,7242.049525,43,9,,
1100,-55,4,8482.901763,52,10,,
1101,-52,3,9237.942031,47,10,,
1102,-57,2,8173.078855,51,9,,
1103,-50,2,11017.87577,65,10,,
1104,-51,2,3970.921634,52,8,,
1105,-55,0,2769.861765,42,6,,
1106,-56,3,7464.90622,59,10,,
1107,-44,2,9071.331924,49,9,,
1108,-53,1,3051.399386,45,7,,
1109,-49,4,14576.856393,56,13,,
1110,-46,1,8789.340306,53,8,,
1111,-53,5,18433.379465,54,13,,
1112,-43,4,14105.395684,46,12,,
1113,-58,2,9916.869216,53,9,,
1114,-56,2,6668.711981,49,9,,
1115,-54,2,6527.278425,44,8,,
1116,-54,0,2431.417671,42,6,,
1117,-55,2,4418.048511,47,8,,
1118,-56,3,11355.804433,55,10,,
1119,-56,5,15089.994966,70,12,,
1120,-54,0,3374.058403,42,6,,
1121,-48,1,5464.484396,46,8,,
1122,-54,0,2789.256548,42,6,,
1123,-56,1,5143.579593,48,8,,
1124,-52,2,10320.822513,41,9,,
1125,-54,2,6117.336823,44,8,,
1126,-49,4,9424.978638,50,11,,
1127,-48,1,6590.551303,48,8,,
1128,-48,1,7153.187688,55,8,,
1129,-59,4,6192.308515,58,10,,
1130,-52,2,7892.40249,42,8,,
1131,-54,4,15355.24026,64,12,,
1132,-54,1,4920.637475,42,7,,
1133,-37,4,21177.813511,59,13,,
1134,-53,2,7156.247448,46,9,,
1135,-55,0,3596.562911,42,6,,
1136,-46,5,10898.108536,46,12,,
1137,-54,0,2609.799816,41,6,,
1138,-52,1,6977.213233,46,8,,
1139,-54,0,3383.724035,42,6,,
1140,-46,7,24214.056805,56,15,,
1141,-52,9,29156.241187,66,19,,
1142,-54,5,18476.727116,50,13,,
1143,-54,0,3449.735467,42,6,,
1144,-54,0,2542.729661,41,6,,
1145,-51,3,5734.860491,50,9,,
1146,-53,4,10718.120167,50,11,,
1147,-54,3,7136.514108,54,10,,
1148,-39,3,13068.13094,54,10,,
1149,-51,4,16594.684909,54,13,,
1150,-53,6,18202.141936,68,15,,
1151,-54,1,2455.185917,47,7,,
1152,-54,0,3267.13451,42,6,,
1153,-46,5,19078.262845,79,14,,
1154,-48,3,12979.671435,49,10,,
1155,-53,1,3178.82195,41,6,,
1156,-50,5,12999.764194,63,12,,
1157,-50,2,6941.539218,58,9,,
1158,-54,0,3461.236082,42,6,,
1159,-56,0,2541.443296,44,6,,
1160,-54,1,4704.27073,46,8,,
1161,-54,0,2914.436027,42,6,,
1162,-49,3,12726.359157,56,11,,
1163,-51,5,16595.391365,47,13,,
1164,-41,6,23981.570701,55,16,,
1165,-57,2,5714.481422,49,8,,
1166,-54,3,9245.355156,57,11,,
1167,-52,4,17634.039198,48,13,,
1168,-49,1,6223.518765,55,8,,
1169,-48,7,18074.61212,46,15,,
1170,-54,1,6371.025134,45,8,,
1171,-47,3,12168.09252,57,10,,
1172,-43,2,11185.591909,58,10,,
1173,-55,0,2682.44594,42,6,,
1174,-49,3,2419.358496,42,8,,
1175,-54,0,4407.503971,40,6,,
1176,-56,5,14965.429029,56,12,,
1177,-47,1,4774.584312,47,8,,
1178,-54,2,8452.266597,46,9,,
1179,-53,3,8116.987465,48,10,,
1180,-49,3,15589.049628,65,12,,
1181,-57,2,12742.115854,52,9,,
1182,-56,1,8044.296815,48,8,,
1183,-50,3,8875.135007,44,10,,
1184,-53,2,6725.865033,52,9,,
1185,-47,1,6450.677388,53,8,,
1186,-54,2,7150.386757,60,9,,
1187,-55,0,2904.772863,42,6,,
1188,-55,2,3587.125141,47,7,,
1189,-37,5,16954.294551,61,14,,
1190,-54,1,4292.37233,49,7,,
1191,-41,4,12456.989692,68,11,,
1192,-57,1,5004.742968,51,8,,
1193,-50,3,7675.409429,52,10,,
1194,-57,2,3242.803632,49,7,,
1195,-52,4,18830.857926,52,13,,
1196,-52,1,6136.128794,51,8,,
1197,-52,6,23610.361093,63,16,,
1198,-55,0,2910.916202,42,6,,
1199,-56,1,3104.682117,48,7,,
1200,-57,1,7703.452316,49,8,,
1201,-54,0,3675.099633,42,6,,
1202,-47,10,27141.330865,73,19,,
1203,-50,4,13347.059121,60,11,,
1204,-49,1,4185.708413,46,7,,
1205,-44,3,13110.869407,61,11,,
1206,-44,3,11858.425613,55,10,,
1207,-49,4,19757.446134,51,13,,
1208,-55,3,11775.953749,58,10,,
1209,-56,2,7075.953748,47,8,,
1210,-51,6,18443.312715,66,13,,
1211,-56,1,2461.058601,46,7,,
1212,-39,3,14338.600356,59,11,,
1213,-51,3,13933.991365,51,11,,
1214,-45,4,14848.605694,53,12,,
1215,-58,1,5156.611486,53,8,,
1216,-54,1,3222.986439,50,7,,
1217,-55,0,3038.05266,42,6,,
1218,-32,10,35245.16638,80,21,,
1219,-49,2,8385.425255,47,9,,
1220,-49,5,18986.897734,62,14,,
1221,-54,2,8141.836664,45,8,,
1222,-55,0,2839.495304,42,6,,
1223,-55,0,2312.457705,42,6,,
1224,-55,1,5665.836633,48,8,,
1225,-45,2,11378.700515,62,10,,
1226,-44,3,8633.691216,50,10,,
1227,-52,2,9043.300246,65,9,,
1228,-33,7,19310.236083,69,15,,
1229,-55,0,2380.005296,42,6,,
1230,-55,0,2649.29232,43,6,,
1231,-53,4,11309.989406,57,11,,
1232,-54,1,3119.730941,42,6,,
1233,-54,0,2172.877641,42,6,,
1234,-49,5,21386.696643,66,14,,
1235,-38,7,24213.720572,67,16,,
1236,-55,1,3582.161794,50,7,,
1237,-53,2,10895.216355,47,10,,
1238,-53,1,5569.654123,47,8,,
1239,-55,1,3484.801562,42,6,,
1240,-55,0,1997.826238,42,6,,
1241,-51,3,11464.477195,66,11,,
1242,-56,1,2914.108722,46,7,,
1243,-45,3,16189.399785,70,11,,
1244,-52,4,5193.486084,44,9,,
1245,-47,6,32270.369967,71,17,,
1246,-54,1,9666.081301,44,8,,
1247,-50,2,5154.667913,53,8,,
1248,-57,2,9515.055361,51,9,,
1249,-54,2,5377.232904,49,8,,
1250,-46,2,4263.360499,48,8,,
1251,-55,0,2986.829462,42,6,,
1252,-51,1,7365.143445,57,9,,
1253,-57,2,9480.73934,51,10,,
1254,-51,1,5335.724719,52,8,,
1255,-52,5,10964.858402,53,12,,
1256,-56,1,7367.415739,49,8,,
1257,-48,6,29510.369169,67,16,,
1258,-54,0,2568.166768,41,6,,
1259,-54,1,3995.925227,47,7,,
1260,-43,8,21496.448971,75,16,,
1261,-56,9,27495.115725,55,18,,
1262,-38,5,16549.343403,65,12,,
1263,-52,1,6825.367045,46,8,,
1264,-54,4,11806.081334,55,12,,
1265,-52,2,6073.119942,40,8,,
1266,-35,6,20002.018451,94,16,,
1267,-57,1,5170.338453,50,8,,
1268,-53,4,10563.731022,48,11,,
1269,-53,1,4059.866713,42,7,,
1270,-43,3,9561.012151,49,9,,
1271,-55,0,3413.137168,42,6,,
1272,-54,1,4398.350895,44,7,,
1273,-33,8,24504.12563,66,18,,
1274,-52,9,20138.029764,56,15,,
1275,-58,0,3574.691754,51,7,,
1276,-48,3,7554.164372,55,10,,
1277,-45,2,7390.945546,57,9,,
1278,-48,4,23867.159668,61,14,,
1279,-39,3,12223.131619,58,10,,
1280,-56,4,18716.128261,55,13,,
1281,-50,3,12399.714487,42,11,,
1282,-55,0,3293.319132,42,6,,
1283,-53,9,29410.159054,74,19,,
1284,-54,0,3516.062658,42,6,,
1285,-55,0,2303.786409,42,6,,
1286,-47,1,6406.230807,53,8,,
1287,-50,1,7267.721312,44,8,,
1288,-56,5,16643.974419,51,12,,
1289,-57,1,5085.764973,50,8,,
1290,-54,0,2631.968358,41,6,,
1291,-58,1,4032.262591,50,7,,
1292,-59,1,8714.202734,55,9,,
1293,-54,0,2306.051646,42,6,,
1294,-58,1,6768.636647,52,8,,
1295,-54,1,2422.056284,40,6,,
1296,-52,1,8096.778375,42,8,,
1297,-57,0,2445.727339,50,7,,
1298,-54,0,3272.115263,41,6,,
1299,-55,2,3348.488491,49,8,,
1300,-52,5,14152.158506,51,13,,
1301,-49,1,4793.904058,47,8,,
1302,-54,0,3066.06223,41,6,,
1303,-54,0,3734.577738,41,6,,
1304,-54,0,4307.945298,42,6,,
1305,-54,0,3477.139334,41,6,,
1306,-50,4,12111.39713,59,11,,
1307,-55,3,5569.474779,48,9,,
1308,-54,0,3874.438535,42,6,,
1309,-31,7,21934.587827,73,15,,
1310,-52,1,8291.634528,43,8,,
1311,-53,4,12939.479517,63,12,,
1312,-49,2,6598.484386,46,8,,
1313,-58,6,18793.187195,60,13,,
1314,-54,0,2633.251173,41,6,,
1315,-53,1,2652.882594,48,7,,
1316,-47,3,9372.68744,50,10,,
1317,-56,1,7475.503257,48,8,,
1318,-49,4,11931.023132,44,11,,
1319,-46,5,14646.037514,54,14,,
1320,-57,1,2628.476999,49,7,,
1321,-54,0,2921.892101,41,6,,
1322,-45,3,8738.351567,48,10,,
1323,-55,4,7869.95069,49,9,,
1324,-47,2,4955.92785,47,8,,
1325,-41,4,11868.409785,70,12,,
1326,-58,0,4200.629937,50,7,,
1327,-57,3,9767.562233,59,11,,
1328,-47,1,7811.365488,47,8,,
1329,-54,0,3112.215156,41,6,,
1330,-54,0,3703.545692,41,6,,
1331,-49,7,33126.773152,55,17,,
1332,-58,0,3157.7345,51,7,,
1333,-56,0,4027.355332,47,7,,
1334,-54,0,2401.663582,42,6,,
1335,-59,1,5464.261994,53,8,,
1336,-42,2,12805.911424,56,10,,
1337,-54,2,9166.819008,48,9,,
1338,-51,3,7503.239961,55,10,,
1339,-46,5,19590.230072,79,14,,
1340,-55,2,4815.258941,49,8,,
1341,-55,1,6966.651869,45,8,,
1342,-50,2,8296.348819,56,9,,
1343,-58,1,5203.290372,52,8,,
1344,-44,11,50569.440613,86,25,,
1345,-55,0,2523.30987,42,6,,
1346,-58,0,2660.368851,50,7,,
1347,-54,3,11670.86975,61,10,,
1348,-59,3,12192.663472,57,10,,
1349,-53,1,6259.017909,48,8,,
1350,-54,0,4304.25455,41,6,,
1351,-53,5,14750.746069,49,12,,
1352,-41,7,22100.220945,48,15,,
1353,-48,6,20580.132627,52,15,,
1354,-59,5,15308.295977,59,13,,
1355,-52,3,15764.032068,69,12,,
1356,-54,6,14655.894972,63,14,,
1357,-43,2,9943.623571,48,9,,
1358,-55,0,4147.213996,42,6,,
1359,-57,2,9444.699518,51,10,,
1360,-57,5,12567.623129,63,12,,
1361,-59,0,4831.527527,51,7,,
1362,-48,10,35277.713572,67,22,,
1363,-52,3,17016.054698,70,12,,
1364,-49,3,16081.252086,75,12,,
1365,-56,1,4027.589571,47,7,,
1366,-52,1,3064.160623,41,7,,
1367,-51,1,2781.13003,43,7,,
1368,-54,0,3251.924794,41,6,,
1369,-48,1,6687.891355,45,7,,
1370,-50,2,8489.736892,55,9,,
1371,-48,3,17094.833463,58,12,,
1372,-49,2,7543.700201,50,9,,
1373,-57,1,4022.349199,51,8,,
1374,-54,0,2925.39368,41,6,,
1375,-55,4,14501.840087,60,12,,
1376,-54,0,3887.548494,41,6,,
1377,-52,1,3748.19317,41,7,,
1378,-54,0,2745.132995,41,6,,
1379,-50,3,9941.347085,51,10,,
1380,-43,3,14826.198841,54,11,,
1381,-44,3,12932.559498,42,10,,
1382,-54,9,33614.731509,78,19,,
1383,-54,0,3488.389042,40,6,,
1384,-32,5,24061.739431,79,15,,
1385,-45,2,8692.361917,50,9,,
1386,-54,0,2444.031492,40,6,,
1387,-48,3,8944.040314,54,11,,
1388,-40,5,13114.439951,61,11,,
1389,-52,2,9137.047414,45,9,,
1390,-54,0,4170.705067,42,6,,
1391,-41,10,37008.872256,72,21,,
1392,-59,4,12744.240285,63,12,,
1393,-47,2,5257.8512,58,9,,
1394,-45,5,17532.985747,65,14,,
1395,-54,0,3249.469708,40,6,,
1396,-57,0,4014.550294,50,7,,
1397,-52,2,5436.367046,45,8,,
1398,-54,2,4068.557342,50,8,,
1399,-48,2,13082.176195,52,10,,
1400,-46,3,8431.687867,52,9,,
1401,-55,0,3402.246862,42,6,,
1402,-37,7,32735.381311,58,18,,
1403,-53,0,2839.23629,39,6,,
1404,-51,3,15518.468375,51,10,,
1405,-54,0,3767.809375,41,6,,
1406,-54,0,2542.252474,41,6,,
1407,-54,0,3846.037637,41,6,,
1408,-43,4,15362.737898,55,12,,
1409,-55,3,10893.298803,49,10,,
1410,-54,8,23726.64783,66,17,,
1411,-48,4,6726.892802,44,10,,
1412,-36,12,48745.983146,86,27,,
1413,-46,5,11877.442811,61,13,,
1414,-54,0,2813.184669,41,6,,
1415,-58,4,15983.980146,55,12,,
1416,-55,0,3758.388725,42,6,,
1417,-46,1,8193.992292,52,8,,
1418,-52,2,11121.907009,45,10,,
1419,-54,0,3954.26144,41,6,,
1420,-54,0,2437.804651,42,6,,
1421,-48,1,8107.04592,46,8,,
1422,-44,6,17312.684109,48,13,,
1423,-47,2,10612.551026,43,9,,
1424,-43,4,14137.874603,54,11,,
1425,-47,2,9591.202911,43,9,,
1426,-53,1,4867.883395,48,8,,
1427,-48,2,4885.439337,43,8,,
1428,-53,5,30451.840123,55,14,,
1429,-54,0,3959.454555,44,7,,
1430,-54,0,2667.513737,42,6,,
1431,-58,5,20430.492873,59,14,,
1432,-54,1,5240.58981,49,8,,
1433,-57,5,13950.005165,68,13,,
1434,-57,0,3381.581341,51,7,,
1435,-41,4,19573.459941,50,12,,
1436,-47,2,8525.413274,45,9,,
1437,-54,2,3180.4556,44,7,,
1438,-55,2,3617.824331,46,8,,
1439,-53,4,18866.616025,48,13,,
1440,-54,1,4207.809403,41,6,,
1441,-57,1,7900.368487,49,8,,
1442,-53,3,12073.492917,61,11,,
