Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
732,-54,1,32236.139094,51,10,,
733,-52,1,32076.03969,53,10,,
734,-56,0,19967.746327,49,8,,
735,-57,0,22749.13015,52,8,,
736,-55,3,38266.042006,52,12,,
737,-57,0,32684.241686,52,8,,
738,-54,1,23118.794082,47,8,,
739,-52,3,36295.725403,60,12,,
740,-56,0,25384.082427,51,8,,
741,-52,1,23590.293465,55,9,,
742,-48,2,38653.407401,50,12,,
743,-57,0,27982.680417,51,8,,
744,-50,2,31195.147533,45,10,,
745,-48,2,33847.444066,60,10,,
746,-57,0,26430.733509,51,8,,
747,-60,2,37909.964623,62,11,,
748,-49,1,28149.163292,50,9,,
749,-55,1,29317.41288,50,8,,
750,-41,0,6383.608741,59,34,,
751,-52,2,34471.0924,51,11,,
752,-48,1,33497.087218,61,10,,
753,-55,2,39583.133173,55,11,,
754,-53,3,36658.850592,54,11,,
755,-50,2,24447.443606,59,10,,
756,-53,0,23521.491844,43,7,,
757,-48,4,34811.10641,66,12,,
758,-55,1,26367.426987,49,8,,
759,-51,6,64722.908865,73,18,,
760,-56,2,34466.975081,60,11,,
761,-57,0,27159.823518,52,8,,
762,-54,7,78469.145062,63,22,,
763,-52,3,38550.776126,52,11,,
764,-54,0,26183.225487,43,7,,
765,-55,1,28757.426388,51,10,,
766,-54,5,40888.191096,54,13,,
767,-53,0,21995.317833,43,7,,
768,-52,2,28435.366264,52,10,,
769,-53,0,20011.895229,43,7,,
770,-50,6,54763.551179,55,17,,
771,-56,0,22942.666632,50,8,,
772,-55,1,27064.171734,48,8,,
773,-54,1,23351.889454,46,8,,
774,-56,3,44545.223571,53,12,,
775,-51,2,37308.596756,56,11,,
776,-55,2,44916.409634,55,12,,
777,-55,0,25510.84697,49,8,,
778,-32,9,90284.154138,94,26,,
779,-55,1,25634.38119,50,8,,
780,-54,2,24327.534492,46,8,,
781,-56,0,23054.140795,52,8,,
782,-55,0,24602.502323,48,8,,
783,-54,2,29142.834704,49,9,,
784,-58,2,46598.092762,58,12,,
785,-55,0,29716.767573,49,8,,
786,-52,2,27982.863333,43,8,,
787,-45,6,74910.694897,75,17,,
788,-57,0,25974.511241,52,8,,
789,-56,1,37735.16476,53,10,,
790,-49,7,50789.712564,77,15,,
791,-49,9,80650.236617,56,21,,
792,-58,4,73777.010368,61,16,,
793,-54,3,30858.49112,51,11,,
794,-55,1,26337.043782,49,8,,
795,-52,1,34917.85983,50,10,,
796,-54,2,43522.898478,52,13,,
797,-56,0,24249.574888,51,8,,
798,-36,4,57697.405711,70,15,,
799,-55,0,26038.521921,50,8,,
800,-52,2,40380.771525,46,11,,
801,-56,1,24486.111051,54,9,,
802,-53,0,18840.306881,43,7,,
803,-46,11,96550.20175,71,26,,
804,-43,3,42072.42968,62,13,,
805,-52,2,50339.456043,49,12,,
806,-58,5,59841.559079,65,16,,
807,-53,5,35451.810572,60,15,,
808,-54,2,34721.497854,52,11,,
809,-18,8,56185.484635,62,17,,
810,-45,4,39714.628351,68,13,,
811,-55,2,27595.800244,52,9,,
812,-55,4,30157.65711,50,10,,
813,-55,2,50451.089732,55,13,,
814,-57,2,48157.193325,56,12,,
815,-54,2,45205.055085,54,11,,
816,-53,0,25064.906915,43,7,,
817,-56,2,36041.636226,54,10,,
818,-54,1,29432.536112,46,8,,
819,-49,3,55702.979221,52,13,,
820,-53,1,38069.196145,50,10,,
821,-49,4,57799.656403,51,14,,
822,-56,0,27787.191911,52,8,,
823,-55,0,27202.069729,49,8,,
824,-54,3,49244.150189,62,14,,
825,-56,0,23354.490829,49,8,,
826,-46,3,41101.463145,52,11,,
827,-55,0,25014.45356,50,8,,
828,-57,0,28974.343326,52,8,,
829,-57,0,30517.108719,52,8,,
830,-39,6,66891.748101,90,17,,
831,-57,1,27909.806281,53,9,,
832,-57,0,27728.24395,53,8,,
833,-56,0,27332.226434,51,8,,
834,-57,3,52576.895341,55,13,,
835,-55,2,47917.184092,58,12,,
836,-55,2,32036.722302,49,10,,
837,-53,2,26012.265665,46,10,,
838,-48,1,31451.193235,59,10,,
839,-55,0,21241.461608,49,8,,
840,-56,1,29473.74888,51,8,,
841,-51,3,29253.633652,60,10,,
842,-53,0,21902.960057,43,7,,
843,-53,0,27211.640373,43,7,,
844,-56,4,54768.126537,57,15,,
845,-56,0,29203.809337,52,8,,
846,-56,0,25305.520097,52,8,,
847,-56,0,28317.965223,52,8,,
848,-55,3,29169.934667,56,10,,
849,-55,1,25473.566132,51,9,,
850,-55,0,25193.103034,49,8,,
851,-54,1,27555.065174,47,8,,
852,-47,4,40969.628462,55,13,,
853,-55,3,42475.437781,58,12,,
854,-45,4,57834.072805,66,16,,
855,-50,8,105976.871008,66,25,,
856,-53,1,33261.713615,48,10,,
857,-52,3,54664.227624,63,13,,
858,-55,0,29094.004483,50,8,,
859,-55,0,28976.360835,49,8,,
860,-55,2,23027.914307,49,9,,
861,-54,1,28590.26825,48,8,,
862,-50,1,34832.475666,47,10,,
863,-50,1,26486.264084,49,9,,
864,-58,4,58589.46907,60,15,,
865,-43,8,80810.712771,84,21,,
866,-54,1,32863.584031,47,9,,
867,-23,9,76677.263684,116,24,,
868,-59,3,38929.93196,60,11,,
869,-53,0,17090.274668,45,8,,
870,-51,4,68802.819426,55,17,,
871,-54,0,26055.142354,48,8,,
872,-56,0,27534.789682,53,9,,
873,-50,4,59310.340036,72,15,,
874,-55,5,52228.507431,56,14,,
875,-56,0,25443.439208,50,8,,
876,-53,3,55424.839264,50,13,,
877,-52,4,66743.127057,66,16,,
878,-55,0,23547.574089,52,9,,
879,-51,1,30265.680439,51,10,,
880,-56,0,26439.258819,52,8,,
881,-53,2,36790.937042,53,10,,
882,-48,5,44017.285358,53,13,,
883,-55,0,24096.068578,49,8,,
884,-50,7,114261.179124,74,25,,
885,-49,1,35928.593927,58,10,,
886,-54,7,74124.932393,57,21,,
887,-55,0,26969.701937,48,8,,
888,-43,3,51483.15557,66,14,,
889,-56,0,28031.265804,52,9,,
890,-47,9,129283.423531,86,30,,
891,-57,1,32033.308531,55,9,,
892,-55,0,30719.1314,50,9,,
893,-55,0,32014.604653,49,8,,
894,-56,5,50682.82801,56,14,,
895,-55,1,35775.642281,52,10,,
896,-43,10,116096.880373,79,26,,
897,-57,1,32953.942065,52,8,,
898,-50,4,59446.57516,56,15,,
899,-56,0,24748.904049,50,8,,
900,-57,0,24266.617717,54,9,,
901,-53,1,29247.745275,50,9,,
902,-38,11,113415.312877,90,28,,
903,-57,2,44746.211497,57,11,,
904,-56,0,29050.96053,50,8,,
905,-54,0,22333.990605,47,8,,
906,-58,3,40219.417893,59,11,,
907,-51,1,33185.177473,47,9,,
908,-46,4,74490.646435,73,17,,
909,-41,2,51996.642111,66,13,,
910,-55,2,26412.80853,51,10,,
911,-56,2,35916.925803,55,10,,
912,-42,3,46595.169086,72,13,,
913,-52,3,34903.194797,51,12,,
914,-56,0,23377.123585,53,9,,
915,-51,3,44770.243503,55,12,,
916,-55,4,68394.706945,58,18,,
917,-54,3,30607.346983,55,10,,
918,-56,0,30591.61991,51,8,,
919,-56,0,32377.576295,53,9,,
920,-52,1,33095.331238,55,10,,
921,-56,0,28643.331748,52,8,,
922,-54,1,25749.558208,48,9,,
923,-54,2,49930.261924,56,12,,
924,-53,0,20441.722722,45,8,,
925,-35,6,94313.374279,97,23,,
926,-54,0,24736.824017,46,8,,
927,-53,0,25787.517832,46,8,,
928,-54,0,28378.227579,47,8,,
929,-56,0,33276.367154,51,8,,
930,-54,2,30089.270538,51,9,,
931,-49,3,46002.563647,53,13,,
932,-55,7,64534.37131,56,17,,
933,-49,2,42763.368782,56,12,,
934,-52,3,47282.280879,49,13,,
935,-52,4,55816.940782,74,15,,
936,-55,0,27948.441761,49,8,,
937,-56,0,28545.092217,50,8,,
938,-57,1,29403.359086,55,9,,
939,-42,6,82026.046451,76,21,,
940,-52,1,27487.499664,55,10,,
941,-53,3,26572.554217,52,10,,
942,-59,1,44030.13442,62,12,,
943,-51,1,38388.315621,57,11,,
944,-48,4,69893.989923,52,16,,
945,-50,4,51316.878904,50,15,,
946,-46,2,36520.92914,57,11,,
947,-55,0,27131.434452,48,8,,
948,-46,2,39931.71531,67,12,,
949,-43,3,47312.296619,56,12,,
950,-54,0,24749.3608,45,8,,
951,-55,0,27857.138985,51,9,,
952,-56,3,47498.061275,57,13,,
953,-55,0,31237.49623,48,8,,
954,-57,1,34407.048033,56,10,,
955,-51,2,59519.716826,56,14,,
956,-43,4,80488.49794,64,19,,
957,-47,1,38379.706357,55,10,,
958,-55,0,27287.53235,52,9,,
959,-54,6,65265.391305,55,17,,
960,-55,1,25154.67784,51,9,,
961,-54,0,25581.653903,49,8,,
962,-54,1,25953.610621,51,9,,
963,-54,4,47984.41349,53,14,,
964,-56,0,31794.740948,50,8,,
965,-43,7,91331.695254,59,21,,
966,-53,2,29253.656366,56,10,,
967,-57,1,40495.682384,56,10,,
968,-58,4,57990.793145,62,16,,
969,-52,1,28791.627655,46,9,,
970,-57,2,33851.713627,59,12,,
971,-50,4,50870.536799,53,13,,
972,-55,3,59356.624858,58,14,,
973,-49,2,30275.773065,56,11,,
974,-53,0,26674.486868,47,8,,
975,-54,0,23651.273049,46,8,,
976,-42,4,46186.983148,64,14,,
977,-54,1,35506.26022,52,9,,
978,-55,0,27360.868069,49,8,,
979,-50,2,44802.011111,59,13,,
980,-51,2,48118.181115,54,12,,
981,-54,4,71189.740019,61,16,,
982,-57,0,31992.283495,52,8,,
983,-54,0,27304.408604,47,8,,
984,-46,3,54592.72427,65,15,,
985,-49,1,38582.184572,60,10,,
986,-54,0,23587.923418,51,10,,
987,-58,2,58239.390163,62,14,,
988,-53,2,63052.998691,59,14,,
989,-54,0,27143.913131,46,8,,
990,-56,0,32024.720395,53,9,,
991,-56,0,34277.767247,52,9,,
992,-46,2,41249.75268,62,11,,
993,-51,3,31016.23906,50,9,,
994,-53,1,29412.991318,51,9,,
995,-48,2,37984.933604,50,11,,
996,-56,0,30434.225956,54,9,,
997,-55,0,29732.730089,50,8,,
998,-54,2,53710.849922,58,14,,
999,-56,0,24589.953774,54,9,,
1000,-54,0,30231.031795,48,8,,
1001,-53,0,25456.532027,47,8,,
1002,-43,7,84819.087682,103,20,,
1003,-42,3,75736.734123,69,17,,
1004,-48,1,38668.771687,53,10,,
1005,-42,2,45374.745415,63,12,,
1006,-44,4,44903.326696,62,11,,
1007,-52,1,41106.311793,54,10,,
1008,-54,1,30351.629351,55,10,,
1009,-53,2,42154.474723,67,13,,
1010,-50,1,37119.683168,57,10,,
1011,-54,0,25246.60659,50,9,,
1012,-57,1,36646.074821,57,10,,
1013,-56,1,36702.032775,53,10,,
1014,-54,0,34318.462744,53,10,,
1015,-54,0,30010.073697,46,8,,
1016,-50,6,61503.606697,62,18,,
1017,-55,0,22849.800599,52,9,,
1018,-56,0,28524.886552,53,9,,
1019,-55,0,24975.883339,50,8,,
1020,-51,1,50283.860569,50,12,,
1021,-32,11,63305.224381,70,17,,
1022,-53,0,27527.888371,46,8,,
1023,-53,1,32224.939266,52,11,,
1024,-54,1,30983.313219,49,10,,
1025,-54,0,29367.24747,47,8,,
1026,-41,5,69381.001782,76,17,,
1027,-58,2,53178.30662,59,14,,
1028,-53,0,27642.801307,46,8,,
1029,-48,7,101603.523239,77,21,,
1030,-54,0,24635.709827,50,9,,
1031,-56,0,30956.100333,52,9,,
1032,-52,1,44454.303034,52,12,,
1033,-52,3,52411.267318,57,13,,
1034,-55,1,40906.380087,54,12,,
1035,-48,7,76102.297269,53,17,,
1036,-46,5,61521.873496,65,17,,
1037,-57,2,34013.27646,59,11,,
1038,-52,3,39749.744015,51,12,,
1039,-53,1,36135.51029,57,10,,
1040,-58,1,30435.75173,57,10,,
1041,-52,3,68153.754568,61,18,,
1042,-45,7,89691.147819,71,21,,
1043,-51,3,53722.59427,60,14,,
1044,-55,0,26838.667878,51,9,,
1045,-55,0,30626.228102,48,8,,
1046,-55,0,22747.379289,49,8,,
1047,-53,0,30004.60532,45,8,,
1048,-52,1,28908.983114,49,10,,
1049,-53,1,29546.644661,56,10,,
1050,-52,7,62891.211943,59,16,,
1051,-56,1,41226.057971,55,11,,
1052,-37,12,159119.126474,112,36,,
1053,-51,2,46712.250332,53,13,,
1054,-37,5,72215.877073,94,17,,
1055,-55,1,29772.690468,51,9,,
1056,-54,0,34580.712135,50,9,,
1057,-37,4,45924.936536,78,15,,
1058,-50,2,58014.573501,51,14,,
1059,-36,13,126750.477244,79,32,,
1060,-56,0,29634.300846,52,9,,
1061,-56,0,29235.789999,53,9,,
1062,-55,0,28348.686526,50,8,,
1063,-56,0,30499.249367,54,9,,
1064,-54,0,37289.426531,53,10,,
1065,-55,1,30158.807352,48,8,,
1066,-53,0,29303.792813,45,8,,
1067,-51,4,34403.167032,50,10,,
1068,-49,6,99310.888252,83,25,,
1069,-53,5,48726.972698,54,13,,
1070,-55,0,27206.671919,55,10,,
1071,-48,1,44762.686404,65,11,,
1072,-57,1,30928.875529,56,9,,
1073,-55,0,26490.774326,50,9,,
1074,-49,2,46866.834252,63,12,,
1075,-53,1,32781.594673,48,10,,
1076,-47,5,62663.630651,68,15,,
1077,-49,0,7086.467748,105,50,,
1078,-53,1,32873.404949,48,9,,
1079,-56,2,38514.667473,57,10,,
1080,-50,4,52983.737967,51,14,,
1081,-53,0,29411.817594,46,8,,
1082,-58,3,72468.618717,67,18,,
1083,-55,2,27814.558087,50,9,,
1084,-57,2,34736.364354,64,13,,
1085,-56,0,30842.733434,53,9,,
1086,-56,0,36610.103721,53,9,,
1087,-54,1,42606.907421,49,11,,
1088,-50,8,65323.242475,54,17,,
1089,-53,0,36413.513613,49,10,,
1090,-57,1,31776.466557,56,10,,
1091,-54,0,26797.660275,53,10,,
1092,-54,1,28363.101425,50,9,,
1093,-43,14,130339.668733,69,29,,
1094,-44,3,57819.935219,60,13,,
1095,-47,1,36869.084971,47,11,,
1096,-46,3,46907.889109,68,13,,
1097,-57,0,24034.597713,56,12,,
1098,-56,0,34031.179015,53,9,,
1099,-56,0,36058.237113,55,10,,
1100,-47,2,41783.688506,70,13,,
1101,-31,9,101526.214653,127,31,,
1102,-54,2,38671.017898,57,11,,
1103,-54,0,38271.978937,52,10,,
1104,-56,4,48052.015811,58,13,,
1105,-49,3,63919.863632,59,15,,
1106,-59,1,55585.313888,66,14,,
1107,-37,18,229541.698771,116,50,,
1108,-51,4,62782.869419,61,16,,
1109,-55,0,30293.298206,52,9,,
1110,-54,0,32224.124954,49,9,,
1111,-51,1,31236.569398,55,10,,
1112,-54,0,37681.606416,51,9,,
1113,-56,0,28937.716561,55,10,,
1114,-57,0,38835.042594,61,13,,
1115,-54,0,29947.988017,51,9,,
1116,-54,2,37628.171992,51,10,,
1117,-46,5,87986.67733,69,19,,
1118,-54,0,33616.488754,51,9,,
1119,-53,0,35430.946335,52,9,,
1120,-54,0,32821.775279,52,10,,
1121,-39,8,60976.708859,82,17,,
1122,-57,0,23197.9186,55,10,,
1123,-37,11,113353.022361,116,31,,
1124,-56,0,41729.815179,55,10,,
1125,-38,6,102305.107573,77,24,,
1126,-53,0,29970.706124,46,8,,
1127,-59,2,40961.622497,67,16,,
1128,-57,5,38158.94883,59,12,,
1129,-57,0,34134.992475,56,10,,
1130,-49,1,39842.41507,62,11,,
1131,-54,1,44619.935069,52,11,,
1132,-53,0,25077.396751,55,11,,
1133,-47,3,63058.940236,56,17,,
1134,-44,4,52197.324788,72,14,,
1135,-55,0,33643.562947,54,10,,
1136,-55,1,47546.938829,50,10,,
1137,-54,3,53827.650624,52,13,,
1138,-48,2,46723.509344,63,14,,
1139,-54,0,32006.183386,54,11,,
1140,-34,5,85683.467409,92,20,,
1141,-45,3,61716.272881,63,16,,
1142,-54,2,42872.524503,54,13,,
1143,-55,0,34887.99942,54,11,,
1144,-57,4,37203.52977,63,14,,
1145,-37,6,95922.673557,71,24,,
1146,-56,0,35237.011533,55,10,,
1147,-55,0,35119.724258,53,10,,
1148,-38,2,53834.024015,82,14,,
1149,-50,6,89791.569065,75,19,,
1150,-55,0,34705.384518,52,10,,
1151,-54,5,38864.251663,54,13,,
1152,-49,3,65756.579581,76,17,,
1153,-54,0,29815.291455,57,11,,
1154,-51,3,30784.694431,52,11,,
1155,-36,8,81325.518245,83,20,,
1156,-53,0,33302.201367,50,10,,
1157,-50,2,62321.875266,57,15,,
1158,-46,2,73622.791505,63,17,,
1159,-52,0,32797.167512,49,10,,
1160,-55,0,31618.158751,52,9,,
1161,-54,0,35420.18699,50,9,,
1162,-55,1,29384.384579,53,10,,
1163,-57,0,28046.204908,56,10,,
1164,-54,0,31425.148911,56,10,,
1165,-56,0,31640.984662,57,12,,
1166,-52,1,40784.270449,49,10,,
1167,-54,0,33692.932455,54,11,,
1168,-51,2,60451.864468,53,17,,
1169,-54,0,35967.021416,53,10,,
1170,-55,1,34995.542964,57,12,,
1171,-51,2,57602.205447,53,14,,
1172,-25,14,216843.956062,116,50,,
1173,-52,2,39147.481011,53,11,,
1174,-57,0,29661.309903,63,13,,
1175,-42,3,54579.825227,76,15,,
1176,-41,10,95294.223775,52,17,,
1177,-54,0,33151.267227,48,8,,
1178,-52,3,70384.743828,55,16,,
1179,-55,1,49356.037591,58,14,,
1180,-49,6,59669.29516,83,15,,
1181,-57,1,31786.51545,59,11,,
1182,-56,5,59103.893205,66,17,,
1183,-54,0,31032.741351,52,10,,
1184,-45,8,91410.85713,71,28,,
1185,-47,3,44973.261343,67,14,,
1186,-55,0,31142.706129,53,10,,
1187,-56,0,39663.878283,55,10,,
1188,-54,0,27304.794367,49,9,,
1189,-57,0,32627.653241,56,10,,
1190,-54,0,41684.302727,54,10,,
1191,-55,3,88503.505907,75,20,,
1192,-52,2,42220.994389,54,11,,
1193,-57,3,53497.312511,64,15,,
1194,-41,4,71326.279069,76,18,,
1195,-55,0,37783.844276,52,9,,
1196,-54,0,29196.337262,50,10,,
1197,-52,1,52716.34022,57,13,,
1198,-55,0,35214.195371,53,10,,
1199,-19,22,228147.932307,144,50,,
1200,-56,0,23420.631521,51,9,,
1201,-56,0,30910.059196,54,10,,
1202,-52,3,68513.0444,60,20,,
1203,-50,3,63692.588266,61,18,,
1204,-50,2,37329.131818,63,13,,
1205,-53,5,132306.110938,73,32,,
1206,-54,0,31476.64884,54,10,,
1207,-50,1,42839.413744,64,14,,
1208,-48,1,52481.456021,65,13,,
1209,-54,0,39560.272911,55,12,,
1210,-50,8,136135.492068,96,34,,
1211,-35,5,77820.779252,105,22,,
1212,-55,0,41559.715243,59,13,,
1213,-58,1,40606.526923,64,15,,
1214,-54,2,40316.090851,55,10,,
1215,-32,12,158476.203047,158,43,,
1216,-56,3,42527.017784,63,16,,
1217,-52,1,41146.450609,60,13,,
1218,-52,0,32386.832975,48,10,,
1219,-52,0,34800.505174,58,13,,
1220,-46,5,69892.276417,70,17,,
1221,-53,0,31404.425074,53,12,,
1222,-59,2,82787.309052,65,20,,
1223,-57,0,37962.183308,62,13,,
1224,-56,0,37739.113897,60,14,,
1225,-54,0,35783.383099,57,12,,
1226,-51,1,51283.937607,51,14,,
1227,-53,0,31531.20831,54,11,,
1228,-50,1,48948.019253,71,15,,
1229,-48,13,139706.900316,90,34,,
1230,-56,0,40762.347633,59,12,,
1231,-57,0,34939.014296,61,13,,
1232,-54,0,34469.058019,55,11,,
1233,-52,0,32467.721396,51,11,,
1234,-55,0,33838.979602,54,13,,
1235,-53,3,97574.455402,83,26,,
1236,-25,8,107796.98193,143,27,,
1237,-57,0,38203.68775,66,14,,
1238,-55,0,43252.712491,53,11,,
1239,-52,10,116695.235944,82,28,,
1240,-57,0,37524.682825,58,11,,
1241,-22,4,68747.876737,92,17,,
1242,-55,8,46716.646964,59,14,,
1243,-54,0,52417.530838,58,13,,
1244,-54,0,37096.275118,56,12,,
1245,-51,4,69099.406705,71,21,,
1246,-7,13,219101.513797,283,50,,
1247,-55,0,36235.171893,59,12,,
1248,-46,1,49897.653755,56,14,,
1249,-52,3,46795.89886,65,13,,
1250,-46,3,53171.044383,76,16,,
1251,-16,9,82263.406377,46,17,,
1252,-57,0,52476.260531,62,13,,
1253,-56,0,41363.097525,58,13,,
1254,-45,11,132156.537164,101,30,,
1255,-56,0,35264.666812,67,15,,
1256,-55,0,30042.572805,61,14,,
1257,-57,0,41554.862415,66,15,,
1258,-56,0,34465.71451,58,12,,
1259,-45,3,76040.260705,66,18,,
1260,-56,2,65091.742776,66,19,,
1261,-57,0,42111.895848,62,13,,
1262,-43,4,86760.426883,66,17,,
1263,-55,0,41600.405269,60,12,,
1264,-47,6,174929.200157,103,34,,
1265,-52,0,31942.857507,55,14,,
1266,-56,0,37784.32818,64,13,,
1267,-52,0,37857.862054,57,12,,
1268,-47,14,112823.063802,95,40,,
1269,-56,0,44668.138177,62,14,,
1270,-47,2,81737.001971,64,18,,
1271,-30,7,60105.303524,77,17,,
1272,-57,0,31075.599591,63,17,,
1273,-56,0,43566.029377,68,18,,
1274,-54,0,32322.660132,55,11,,
1275,-53,2,36703.348022,60,15,,
1276,-53,0,33437.842828,54,13,,
1277,-28,23,195767.636343,96,50,,
1278,-53,0,36846.259282,55,11,,
1279,-14,13,153480.608076,119,34,,
1280,-52,4,90879.132435,71,23,,
1281,-53,0,37969.798865,55,12,,
1282,-54,0,37247.311055,52,10,,
1283,-51,2,51262.255238,55,15,,
1284,-52,2,80608.803712,66,21,,
1285,-55,0,33260.128723,63,14,,
1286,-55,0,35645.724813,60,14,,
1287,-54,0,45138.375088,64,16,,
1288,-54,0,35315.430207,58,13,,
1289,-53,0,34685.421003,62,14,,
1290,-52,0,31360.706879,53,13,,
1291,-53,1,54481.086456,62,15,,
1292,-55,0,43902.866828,58,13,,
1293,-55,4,51074.065156,60,15,,
1294,-45,3,84136.459901,94,22,,
1295,-37,4,116697.028129,119,30,,
1296,-54,0,45523.3685,53,10,,
1297,-54,0,36043.689687,59,12,,
1298,-53,0,38337.974854,61,13,,
1299,-54,0,37733.868052,64,15,,
1300,-53,0,38940.367133,60,16,,
1301,-56,0,32845.99048,62,14,,
1302,-41,4,65318.562797,50,17,,
1303,-56,0,46982.917043,64,13,,
1304,-52,0,36212.640455,51,11,,
1305,-58,0,32704.278618,62,14,,
1306,-54,0,28729.728063,53,11,,
1307,-49,2,59005.074124,69,21,,
1308,-55,8,56845.543174,69,18,,
1309,-57,5,50839.579761,65,16,,
1310,-57,0,33613.739648,63,14,,
1311,-54,0,43815.295526,58,15,,
1312,-56,0,37429.852357,62,13,,
1313,-54,0,45722.872766,56,11,,
1314,-57,0,40196.35641,64,15,,
1315,-45,5,89491.551587,96,26,,
1316,-52,0,55356.157783,64,16,,
1317,-54,0,40951.849089,60,16,,
1318,-52,1,54607.485555,76,20,,
1319,-55,0,34350.249313,57,14,,
1320,-56,0,37590.49957,62,13,,
1321,-55,0,41818.733408,56,17,,
1322,-35,9,143497.122072,118,39,,
1323,-54,0,42790.587066,59,13,,
1324,-55,0,55257.529365,75,21,,
1325,-57,0,46330.251339,65,16,,
1326,-40,2,66291.248946,87,17,,
1327,-51,0,39203.317403,53,14,,
1328,-52,0,40184.178999,55,12,,
1329,-54,0,31244.139706,55,12,,
1330,-51,0,43091.090494,60,17,,
1331,-51,1,70824.371279,68,26,,
1332,-55,0,31247.1862,54,12,,
1333,-50,0,29449.908119,53,12,,
1334,-55,0,43112.037291,60,14,,
1335,-55,0,41183.467482,61,14,,
1336,-54,0,48611.098507,56,13,,
1337,-57,0,46992.601628,61,16,,
1338,-56,0,35501.08593,57,12,,
1339,-54,4,53166.744419,75,22,,
1340,-54,0,38528.31637,54,13,,
1341,-54,0,38841.191758,54,11,,
1342,-54,0,38033.181005,54,12,,
1343,-56,0,47914.589121,69,17,,
1344,-56,0,53687.599891,69,19,,
1345,-54,0,39607.788874,58,12,,
1346,-53,0,40292.756389,65,17,,
1347,-40,3,78017.747138,82,22,,
1348,-57,0,45969.722115,62,14,,
1349,-44,2,83728.904987,85,28,,
1350,-56,0,49053.032661,65,18,,
1351,-35,3,83427.200236,124,24,,
1352,-57,7,94962.795489,72,26,,
1353,-54,4,54442.840176,57,13,,
1354,-54,0,40181.326697,58,16,,
1355,-50,3,69196.788286,68,17,,
1356,-52,3,86075.079032,67,21,,
1357,-33,9,115642.065605,110,28,,
1358,-56,0,38727.628477,62,14,,
1359,-58,0,41462.000195,67,16,,
1360,-53,0,42251.924849,57,13,,
1361,-56,0,39429.825842,55,11,,
1362,-55,0,40648.457786,70,16,,
1363,-46,9,146682.76402,121,41,,
1364,-55,0,37666.032832,68,17,,
1365,-37,12,158582.53545,82,39,,
1366,-56,0,36633.999841,59,12,,
1367,-58,0,51164.523346,70,20,,
1368,-58,0,39550.381591,64,14,,
1369,-55,0,47476.710336,63,13,,
1370,-53,0,46875.350701,57,12,,
1371,-55,0,47964.185138,60,14,,
1372,-56,0,53496.654122,68,17,,
1373,-47,2,84506.722473,92,26,,
1374,-55,0,30360.333872,64,21,,
1375,-55,0,49895.708187,69,18,,
1376,-56,0,35206.093221,54,11,,
1377,-37,4,99179.331448,88,28,,
1378,-56,0,30700.975196,65,17,,
1379,-54,0,51985.00053,68,17,,
1380,-47,3,104519.295023,70,24,,
1381,-53,0,33982.626083,59,14,,
1382,-47,4,45384.177699,56,17,,
1383,-52,0,41624.72737,60,15,,
1384,-54,0,54091.044006,66,16,,
1385,-53,0,36736.486543,64,13,,
1386,-58,0,45967.781187,63,14,,
1387,-51,7,210511.020578,90,47,,
1388,-55,0,36349.404648,58,12,,
1389,-53,0,35025.350164,53,12,,
1390,-54,0,55950.026046,67,18,,
1391,-56,0,43833.288282,69,17,,
1392,-46,1,63473.433529,67,17,,
1393,-54,0,69546.117331,69,22,,
1394,-54,0,41955.00295,53,11,,
1395,-55,0,47322.039596,72,17,,
1396,-55,0,33374.716447,66,19,,
1397,-56,0,36988.902035,69,20,,
1398,-54,0,33051.574739,55,13,,
1399,-55,0,41049.059227,65,18,,
1400,-56,0,38184.484584,62,13,,
1401,-51,0,54098.476719,58,15,,
1402,-56,0,43790.725928,60,15,,
1403,-29,6,78903.769344,104,17,,
1404,-51,0,36982.863366,52,14,,
1405,-57,2,69256.067079,69,19,,
1406,-52,0,53519.962216,55,16,,
1407,-53,0,44249.034052,59,17,,
1408,-45,4,95587.274191,109,29,,
1409,-54,0,42759.751156,63,17,,
1410,-42,7,81492.787704,75,20,,
1411,-45,8,131633.757248,128,36,,
1412,-56,0,50919.299574,64,13,,
1413,-51,2,69586.854499,60,18,,
1414,-54,0,47676.72576,67,22,,
1415,-56,0,36088.77635,64,13,,
1416,-54,0,56303.858964,60,14,,
1417,-53,0,43242.738175,67,16,,
1418,-52,0,34266.817201,63,18,,
1419,-56,0,34304.65433,66,18,,
1420,-46,5,131319.458057,96,30,,
1421,-40,4,57497.759477,91,17,,
1422,-56,0,50763.699653,62,14,,
1423,-47,3,94792.263114,64,23,,
1424,-54,0,38996.174681,61,14,,
1425,-52,0,40639.198377,64,17,,
1426,-52,2,84433.47854,68,21,,
1427,-54,0,34411.756063,57,14,,
1428,-54,0,40399.155093,65,18,,
1429,-53,0,35269.00334,65,14,,
1430,-57,0,61797.028604,65,18,,
1431,-51,0,30952.167068,63,17,,
1432,-56,0,29119.467549,64,15,,
1433,-55,0,46042.554129,67,14,,
1434,-52,0,28146.852236,53,13,,
1435,-58,2,47662.173151,64,17,,
1436,-48,5,112216.609191,67,24,,
1437,-53,0,50929.202462,74,21,,
1438,-54,0,59864.317244,65,19,,
1439,-52,5,125656.448213,74,27,,
1440,-52,0,32656.084285,64,17,,
1441,-52,0,46452.09537,62,15,,
